time;symbol;tf;cycle;event;detail;state;risk;active_orders;pending_orders;pyramid_level;buy_stop_ticket;sell_stop_ticket;entry_price;profit_money;price_move;peak_profit;worst_profit;lot_mode;auto_lot;last_lot;lot_base;lot_raw;lot_reason;balance;equity;spread;last_error
2026.08.06 09:33:06;XAUUSD;5;1786008786;EA_INIT;V6.48|Preset=AGGRESSIVE|MaxLoss=$50.0 SL=$12.0 RiskPct=1.50|TrailOppPending=ON OppATR=1.0|HedgeEnabled=OFF|DailyDD=4.0% WeeklyLim=$100|AutoLotMode=KELLY_LITE|Session=ALL NewsFilter=OFF (0 times);IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;36;0
2026.08.06 09:33:06;XAUUSD;5;1786008786;DAILY_BASELINE_RESTORED;startEquity=213544.66 paused=false hardStop=false;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;36;0
2026.08.06 09:33:06;XAUUSD;5;1786008786;WEEKLY_BASELINE_RESTORED;startEquity=214135.37 paused=false;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;36;0
2026.08.06 09:33:06;XAUUSD;5;1786008786;FILTER_BLOCK_TREND;TREND_NEUTRAL_EMA;BLOCKED;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;36;0
2026.08.06 09:38:06;XAUUSD;5;1786008786;FILTER_BLOCK_TREND;TREND_NEUTRAL_EMA;BLOCKED;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;36;0
2026.08.06 09:43:06;XAUUSD;5;1786008787;PLACE_PENDING_START;cycle=1786008787 trend=1 consecLosses=0 preset=AGGRESSIVE;PLACE_PENDING;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213535.53;213535.53;33;0
2026.08.06 09:43:07;XAUUSD;5;1786008787;DIR_OCO_PLACED;dir=BULL ticket=118047817 price=4273.37 sl=4258.37 tp=4295.87 lot=0.04 dist=1.91;PLACE_PENDING;SAFE;0;1;0;118047817;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.04;213535.53;0.0417;KELLY_LITE(mult=1.00 taper=1.00 n=0)+HARD_RISK_CAP(2.0%)+MAXLOSS_CAP;213535.53;213535.53;33;0
2026.08.06 09:43:08;XAUUSD;5;1786008787;DIR_OCO_COUNTER_PLACED;dir=BEAR(counter) ticket=118047819 price=4269.57 lot=0.03;PLACE_PENDING;SAFE;0;2;0;118047817;118047819;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.04;213535.53;0.0417;KELLY_LITE(mult=1.00 taper=1.00 n=0)+HARD_RISK_CAP(2.0%)+MAXLOSS_CAP;213535.53;213535.53;33;0
2026.08.06 09:43:19;XAUUSD;5;1786008787;BUY_STOP_TRAILED;Old=4273.37 New=4272.98;WAIT_TRIGGER;SAFE;0;2;0;118047817;118047819;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.04;213535.53;0.0417;KELLY_LITE(mult=1.00 taper=1.00 n=0)+HARD_RISK_CAP(2.0%)+MAXLOSS_CAP;213535.53;213535.53;36;0
2026.08.06 09:43:40;XAUUSD;5;1786008787;SELL_STOP_TRAILED;Old=4269.57 New=4270.19;WAIT_TRIGGER;SAFE;0;2;0;118047817;118047819;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.04;213535.53;0.0417;KELLY_LITE(mult=1.00 taper=1.00 n=0)+HARD_RISK_CAP(2.0%)+MAXLOSS_CAP;213535.53;213535.53;36;0
