time;symbol;tf;cycle;event;detail;state;risk;active_orders;pending_orders;pyramid_level;buy_stop_ticket;sell_stop_ticket;entry_price;profit_money;price_move;peak_profit;worst_profit;lot_mode;auto_lot;last_lot;lot_base;lot_raw;lot_reason;balance;equity;spread;last_error
2026.08.12 12:27:36;XAUUSD;5;1786537656;EA_INIT;V8|Preset=AGGRESSIVE|MaxLoss=$50.0 SL=$12.0 RiskPct=1.50|HedgeMaxNeg=$10.0 LotRatio=1.25 ConfirmBars=1 Cooldown=60s|DailyDD=4.0% WeeklyLim=$100|AutoLotMode=KELLY_LITE|Session=ALL NewsFilter=OFF (0 times);IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118967915 type=main pnl=-17.76;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118968388 type=hedge pnl=-0.05;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118956499 type=main pnl=-17.10;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118956852 type=hedge pnl=-0.05;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118951493 type=main pnl=-20.16;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118952172 type=hedge pnl=2.70;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118945566 type=main pnl=-16.68;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118946309 type=hedge pnl=8.80;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
2026.08.12 12:27:36;XAUUSD;5;1786537656;TRADELOG_RECOVER_CLOSE;ticket=118933353 type=main pnl=11.43;IDLE;SAFE;0;0;0;-1;-1;0.00;0.00;0.00;0.00;0.00;KELLY_LITE;true;0.00;0.00;0.0000;INIT;213201.96;213201.96;36;0
