timestamp;cycle_id;type;action;ticket;price;lot;sl;tp;pnl;exit_reason;spread;atr;rsi;comment
2026.08.07 07:17:54;1786059430;main;open;118162034;4287.46;0.04;4275.46;4309.96;0.00;;33;5.09;74.8;REVERSAL_FLIP
2026.08.07 07:18:08;1786059430;main;close;118162034;4289.28;0.04;4289.28;4309.96;7.28;broker_side_close(sl_or_tp_hit);36;5.30;76.0;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 08:22:50;1786059431;main;open;118168201;4290.43;0.03;4302.43;4267.93;0.00;;35;4.85;61.1;SELL OCO
2026.08.07 08:31:56;1786059432;main;open;118169047;4286.23;0.04;4274.23;4308.73;0.00;;36;4.70;53.3;BUY OCO
2026.08.07 08:36:00;1786059432;main;close;118169047;4288.13;0.04;4288.13;4308.73;7.60;broker_side_close(sl_or_tp_hit);36;4.62;56.2;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 08:45:08;1786059433;main;open;118169048;4283.93;0.03;4295.93;4261.43;0.00;;33;4.05;49.3;REVERSAL_FLIP
2026.08.07 08:55:33;1786059433;main;close;118169048;4289.02;0.03;4295.93;4261.43;-15.27;time_loss_exit;33;4.00;57.6;
2026.08.07 09:06:20;1786059434;main;open;118171129;4294.48;0.04;4282.48;4316.98;0.00;;36;3.77;64.6;BUY OCO
2026.08.07 09:12:34;1786059434;main;close;118171129;4296.05;0.04;4296.05;4316.98;6.28;broker_side_close(sl_or_tp_hit);33;3.72;66.6;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 09:41:12;1786059435;main;open;118175824;4308.49;0.04;4296.49;4330.99;0.00;;36;5.95;65.1;BUY OCO
2026.08.07 09:47:02;1786059435;main;close;118175824;4310.38;0.04;4310.38;4330.99;7.56;broker_side_close(sl_or_tp_hit);36;6.04;66.5;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 09:52:21;1786059436;main;open;118175826;4305.61;0.03;4317.61;4283.11;0.00;;36;6.03;61.3;REVERSAL_FLIP
2026.08.07 10:24:44;1786059436;main;close;118175826;4310.78;0.03;4317.61;4283.11;-15.51;time_loss_exit;36;5.80;65.5;
2026.08.07 10:30:25;1786059437;main;open;118179219;4305.43;0.03;4317.43;4282.93;0.00;;36;5.78;57.3;SELL OCO
2026.08.07 10:38:31;1786059438;main;open;118179846;4307.30;0.04;4292.30;4329.80;0.00;;36;6.14;58.7;BUY OCO
2026.08.07 10:40:22;1786059438;main;close;118179846;4310.46;0.04;4310.46;4329.80;12.64;broker_side_close(sl_or_tp_hit);36;4.97;62.1;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 11:13:34;1786059439;main;open;118183577;4309.33;0.03;4321.33;4286.83;0.00;;37;4.88;53.7;SELL OCO
2026.08.07 11:19:24;1786059439;main;close;118183577;4311.39;0.03;4321.33;4286.83;-6.18;reversal_chaser_flip;36;5.01;55.9;
2026.08.07 11:19:24;1786059440;main;open;118183575;4311.39;0.04;4307.39;0.00;0.00;;36;5.01;55.9;REVERSAL_FLIP
2026.08.07 11:19:53;1786059440;main;close;118183575;4313.37;0.04;4313.37;0.00;7.92;broker_side_close(sl_or_tp_hit);35;5.19;57.8;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 11:36:01;1786059441;main;open;118185119;4316.57;0.04;4304.57;4339.07;0.00;;35;4.84;60.7;BUY OCO
2026.08.07 11:49:02;1786059441;main;close;118185119;4319.22;0.04;4319.22;4339.07;10.60;broker_side_close(sl_or_tp_hit);33;4.55;63.4;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 12:10:13;1786059442;main;open;118188047;4323.48;0.03;4338.48;4300.98;0.00;;33;3.85;65.6;SELL OCO
2026.08.07 12:13:03;1786059442;main;close;118188047;4325.55;0.03;4338.48;4300.98;-6.21;reversal_chaser_flip;36;3.91;68.5;
2026.08.07 12:13:03;1786059443;main;open;118188045;4325.54;0.04;4313.54;4348.04;0.00;;36;3.91;68.5;REVERSAL_FLIP
2026.08.07 12:18:14;1786059443;main;close;118188045;4317.07;0.04;4313.54;4348.04;-33.88;soft_sl_momentum;36;3.98;55.1;EA_Breakout_OCO_V6 Bull BuyStop
2026.08.07 12:23:46;1786059444;main;open;118189416;4323.59;0.04;4311.59;4346.09;0.00;;36;3.85;63.4;BUY OCO
2026.08.07 12:25:35;1786059444;main;close;118189416;4325.13;0.04;4325.13;4346.09;6.16;broker_side_close(sl_or_tp_hit);34;3.68;64.9;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 12:38:00;1786059445;main;open;118189417;4321.91;0.03;4333.91;4299.41;0.00;;36;3.90;58.9;REVERSAL_FLIP
2026.08.07 12:54:40;1786059445;main;close;118189417;4326.91;0.03;4333.91;4299.41;-15.00;time_loss_exit;36;4.15;65.4;
2026.08.07 12:59:56;1786059446;main;open;118192873;4321.02;0.03;4336.02;4298.52;0.00;;36;4.36;54.4;SELL OCO
2026.08.07 13:00:37;1786059446;main;close;118192873;4322.26;0.03;4336.02;4298.52;-3.72;reversal_chaser_flip;36;4.32;56.3;
2026.08.07 13:00:37;1786059447;main;open;118192872;4322.22;0.04;4318.22;0.00;0.00;;36;4.32;56.3;REVERSAL_FLIP
2026.08.07 13:02:49;1786059447;main;close;118192872;4323.70;0.04;4323.70;0.00;5.92;broker_side_close(sl_or_tp_hit);35;4.48;58.4;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 13:24:43;1786059448;main;open;118195851;4311.71;0.03;4323.71;4289.21;0.00;;37;4.88;38.9;SELL OCO
2026.08.07 13:28:26;1786059448;main;close;118195851;4313.96;0.03;4323.71;4289.21;-6.75;reversal_chaser_flip;52;4.93;44.5;
2026.08.07 13:28:26;1786059449;main;open;118195850;4313.47;0.04;4309.47;0.00;0.00;;52;4.93;44.5;REVERSAL_FLIP
2026.08.07 13:34:54;1786059450;main;open;118201234;4360.42;0.03;4372.42;4337.92;0.00;;33;9.23;78.2;SELL OCO
2026.08.07 13:36:36;1786059451;main;open;118201220;4362.49;0.04;4358.49;0.00;0.00;;36;9.47;78.8;REVERSAL_FLIP
2026.08.07 13:36:58;1786059451;main;close;118201220;4358.49;0.04;4358.49;0.00;-16.00;broker_side_close(sl_or_tp_hit);37;9.57;76.5;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 13:42:34;1786059452;main;open;118204354;4368.45;0.04;4356.45;4390.97;0.00;;33;10.28;80.4;BUY OCO
2026.08.07 13:43:50;1786059452;main;close;118204354;4369.89;0.04;4369.89;4390.97;5.76;broker_side_close(sl_or_tp_hit);33;10.45;80.9;EA_Breakout_OCO_V6 Bull Buy[sl]
2026.08.07 13:53:05;1786059453;main;open;118204363;4363.59;0.03;4375.59;4341.07;0.00;;36;10.86;74.6;REVERSAL_FLIP
2026.08.07 13:54:31;1786059453;main;close;118204363;4370.31;0.03;4375.59;4341.07;-20.16;soft_sl_momentum;37;10.86;81.1;
2026.08.07 14:36:57;1786112874;main;open;118216434;4355.96;0.04;4343.96;4384.55;0.00;;36;12.10;62.3;BUY OCO
2026.08.07 14:43:21;1786113799;main;open;118218272;4363.20;0.03;4375.20;4334.36;0.00;;37;9.35;65.0;SELL OCO
