timestamp;cycle_id;type;action;ticket;price;lot;sl;tp;pnl;exit_reason;spread;atr;rsi;pyramid_level;balance;equity;comment
2026.08.12 12:27:36;1786537656;main;close;118967915;4415.79;0.04;4408.23;4442.73;-17.76;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118968388;4416.90;0.05;4419.89;0.00;-0.05;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118956499;4418.42;0.03;4427.72;4390.22;-17.10;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118956852;4416.07;0.05;4413.08;0.00;-0.05;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118951493;4420.97;0.03;4426.25;4391.75;-20.16;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118952172;4418.16;0.05;4417.61;0.00;2.70;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118945566;4407.77;0.03;4417.21;4379.71;-16.68;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118946309;4407.25;0.05;4406.95;0.00;8.80;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118933353;4403.58;0.03;4403.58;4384.89;11.43;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;hedge;close;118933476;4408.55;0.05;4407.64;0.00;-10.45;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118929706;4409.08;0.04;4409.08;4429.05;10.12;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118925377;4403.44;0.03;4413.45;4375.95;-14.97;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118926181;4402.05;0.05;4401.86;0.00;2.05;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118919015;4405.67;0.03;4405.65;4425.55;7.86;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118915257;4400.18;0.04;4407.00;4372.50;-20.72;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118908017;4391.11;0.03;4391.11;4410.88;8.19;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118904823;4385.63;0.03;4380.54;4415.04;-20.73;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118905018;4390.01;0.05;4392.70;0.00;-1.55;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118898987;4388.23;0.03;4388.41;4368.33;7.80;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118897290;4394.48;0.04;4394.48;4415.34;6.56;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118893900;4390.99;0.03;4390.99;4370.80;6.93;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118890086;4394.98;0.03;4395.32;4374.62;6.42;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118884038;4405.02;0.03;4415.00;4377.50;-15.06;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;hedge;close;118884615;4403.31;0.05;4400.43;0.00;-0.60;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;EA_Breakout_OCO_V7_1 HedgePend
2026.08.12 12:27:36;1786537656;main;close;118876244;4398.84;0.04;4398.84;4419.83;6.04;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118867404;4404.48;0.03;4404.48;4384.46;7.44;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118864764;4405.27;0.03;4405.53;4385.01;6.72;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118853796;4402.85;0.04;4402.85;4423.04;9.24;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118840018;4395.49;0.04;4395.49;4414.29;14.80;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118838273;4386.57;0.03;4386.67;4366.58;7.53;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118830159;4389.76;0.04;4389.76;4409.93;9.32;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118826913;4384.61;0.04;4384.61;4404.08;12.12;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118821836;4378.71;0.03;4379.07;4358.48;6.81;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
2026.08.12 12:27:36;1786537656;main;close;118809617;4374.03;0.03;4374.03;4392.30;12.69;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;[sl]
2026.08.12 12:27:36;1786537656;main;close;118807375;4367.29;0.03;4358.97;4396.47;-20.04;failsafe_reconcile;36;3.08;49.7;0;213201.96;213201.96;
